record_id,source_code,direction,headword_raw,headword_ocr_raw,headword_search,definition_raw,translation_es_editorial,editorial_note,article_ocr_raw,printed_page,pdf_page,source_ocr_line_start,source_ocr_line_end,delimiter,extraction_score,segmentation_confidence,curated_anchor,extraction_method,status,validation,facsimile_column,headword_diplomatic,article_diplomatic,diplomatic_status,diplomatic_batch,diplomatic_note,human_verified,diplomatic_review_method
RHD-S1809-02155,STEFFEL-1809,RAR-DE,Faramugũ,Faramugũ,faramugu,Durfti leiden. Uf.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Faramugũ, Durfti leiden. Uf.",363,73,9358,9358,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02156,STEFFEL-1809,RAR-DE,Duͤrſten,Duͤrſten,dursten,,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,Duͤrſten.,363,73,9359,9360,.,12,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02157,STEFFEL-1809,RAR-DE,Parüigemeke,Parüigemeke,parueigemeke,sg,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Parüigemeke, sg",363,73,9361,9362,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00053,STEFFEL-1809,RAR-DE,Paſſatſchi,Paſſatſchi,passatschi,Fuchs.,zorro,source uses long s,"Paſſatſchi, Fuchs.",363,73,9363,9365,curated,100,curated_anchor,yes,coverage-first OCR line segmentation v1,seed_curated_ocr_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02158,STEFFEL-1809,RAR-DE,Paſſonaca,Paſſonaca,passonaca,Eute.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Paſſonaca, Eute.",363,73,9366,9368,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00054,STEFFEL-1809,RAR-DE,Pataliki,Pataliki,pataliki,= Getraͤnk.,bebida,source form preserved,"Pataliki, = Getraͤnk.",363,73,9369,9370,curated,100,curated_anchor,yes,coverage-first OCR line segmentation v1,seed_curated_ocr_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02159,STEFFEL-1809,RAR-DE,Patolle,Patolle,patolle,ſ. Spiel.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Patolle, ſ. Spiel.",363,73,9371,9372,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02160,STEFFEL-1809,RAR-DE,Pauguera,Pauguera,pauguera,"Mit Farben wat en.. psugui, Fluß.",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Pauguera, Mit Farben wat 
en.. 

psugui, Fluß.",363,73,9373,9377,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00055,STEFFEL-1809,RAR-DE,Pauguiki,Pauguiki,pauguiki,Waſſer.,agua,source form preserved,"Pauguiki, Waſſer.",363,73,9378,9379,curated,100,curated_anchor,yes,coverage-first OCR line segmentation v1,seed_curated_ocr_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00056,STEFFEL-1809,RAR-DE,Pauguila,Pauguila,pauguila,Suppe.,sopa,source form preserved,"Pauguila, Suppe.",363,73,9380,9381,curated,100,curated_anchor,yes,coverage-first OCR line segmentation v1,seed_curated_ocr_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02161,STEFFEL-1809,RAR-DE,Pauguö,Pauguö,pauguoe,"Jenſeits des dluſſts. pavole, Melken.",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Pauguö, Jenſeits des dluſſts. 
pavole, Melken.",363,73,9382,9385,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00057,STEFFEL-1809,RAR-DE,Pauvoliki,Pauvoliki,pauvoliki,"Abwaſchung, Taufe.",lavado; bautismo,source gloss explicitly gives two senses,"Pauvoliki, Abwaſchung, Taufe.",363,73,9386,9388,curated,100,curated_anchor,yes,coverage-first OCR line segmentation v1,seed_curated_ocr_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00058,STEFFEL-1809,RAR-DE,Peguä,Peguä,peguae,Es iſt hart.,es duro,source form preserved,"Peguä, Es iſt hart.",364,74,9389,9391,curated,100,curated_anchor,yes,coverage-first OCR line segmentation v1,seed_curated_ocr_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02162,STEFFEL-1809,RAR-DE,Peguameke,Peguameke,peguameke,Hartes. 195661,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"\ Peguameke, Hartes. 195661",364,74,9392,9394,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02163,STEFFEL-1809,RAR-DE,Peigte,Peigte,peigte,fe Kraut.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Peigte, fe Kraut.",364,74,9395,9396,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02164,STEFFEL-1809,RAR-DE,Bemole,Bemole,bemole,Nebel. Dunfk,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Bemole, Nebel. Dunfk",364,74,9397,9397,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00059,STEFFEL-1809,RAR-DE,Pemoliki,Pemoliki,pemoliki,Rauch.,humo,source form preserved,"Pemoliki, Rauch.",364,74,9398,9399,curated,100,curated_anchor,yes,coverage-first OCR line segmentation v1,seed_curated_ocr_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00060,STEFFEL-1809,RAR-DE,Peraca,Peraca,peraca,Decke. Sattel.,manta / silla de montar,source form preserved,"Peraca, Decke. Sattel.",364,74,9400,9401,curated,100,curated_anchor,yes,coverage-first OCR line segmentation v1,seed_curated_ocr_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02165,STEFFEL-1809,RAR-DE,Perg,Perg,perg,"Satteln 5 laufbreiten, de⸗ cken 95 955 An der Luft N tes Fleiſch. tsiki Auskehren.",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Perg, Satteln 5 laufbreiten, de⸗ 


cken 
95 955 An der Luft N 
tes Fleiſch. 
tsiki Auskehren.",364,74,9402,9408,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02166,STEFFEL-1809,RAR-DE,Beſen,Beſen,besen,,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,1 Beſen.,364,74,9409,9409,.,12,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02167,STEFFEL-1809,RAR-DE,Petsimele,Petsimele,petsimele,"Man ah, wage aus kehren.",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Petsimele, Man ah, wage aus 
kehren.",364,74,9410,9411,",",16,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02168,STEFFEL-1809,RAR-DE,Pigudes,Pigudes,pigudes,Milch. a,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Pigudes, Milch. 
a",364,74,9412,9413,",",16,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02169,STEFFEL-1809,RAR-DE,Pigne lila,Pigne lila,pigne lila,"Bekenntniß. Beichte. Pil 65 „Einer, eines. 1",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Pigne lila, Bekenntniß. Beichte. 
Pil 65 „Einer, eines. 1",364,74,9414,9415,",",16,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02170,STEFFEL-1809,RAR-DE,Pileke,Pileke,pileke,Einer.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Pileke, Einer.",364,74,9416,9416,",",16,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02171,STEFFEL-1809,RAR-DE,Pillla,Pillla,pillla,Nuß einer.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Pillla, Nuß einer.",364,74,9417,9417,",",16,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02172,STEFFEL-1809,RAR-DE,Pildöe,Pildöe,pildoee,a7 — a N N,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Pildöe, 


a7 
— a N N",364,74,9418,9424,",",16,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02173,STEFFEL-1809,RAR-DE,Bekennen,Bekennen,bekennen,Beichten. N N WERITAEIT II — zu; 364,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Bekennen. Beichten. 


N 


N 


WERITAEIT II 


— zu; 


364",364,74,9425,9442,.,14,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02174,STEFFEL-1809,RAR-DE,Pileöe,Pileöe,pileoee,erdter.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Pileöe, erdter.",364,74,9443,9443,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02175,STEFFEL-1809,RAR-DE,Pepi,Pepi,pepi,Ener allein.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Pepi, Ener allein.",364,74,9444,9444,",",16,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02176,STEFFEL-1809,RAR-DE,Picp fo,Picp fo,picp fo,Ganz allein.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Picp fo, Ganz allein.",364,74,9445,9445,",",16,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02177,STEFFEL-1809,RAR-DE,Pin eipi,Pin eipi,pin eipi,„Alem.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Pin eipi, „Alem.",364,74,9446,9446,",",16,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02178,STEFFEL-1809,RAR-DE,Pipi,Pipi,pipi,"e, Ein jeder,",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Pipi:e, Ein jeder,",364,74,9447,9447,:,12,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02179,STEFFEL-1809,RAR-DE,Piri? Was,Piri? Was,piri was,n Pirico? Was denn? doch? . g.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Piri? Was; n 
Pirico? Was denn? 
doch? . g.",364,74,9448,9450,;,12,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02180,STEFFEL-1809,RAR-DE,Pileliga,Pileliga,pileliga,Stiefvater.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Pileliga, Stiefvater.",364,74,9451,9451,",",16,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02181,STEFFEL-1809,RAR-DE,Pirss aja,Pirss aja,pirss aja,. Papageg.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Pirss aja, . Papageg.",364,74,9452,9452,",",16,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02182,STEFFEL-1809,RAR-DE,Pitala,Pitala,pitala,Eme sehr ſchmackhafte emeriiund®e Frucht.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Pitala, Eme sehr ſchmackhafte 
emeriiund®e Frucht.",364,74,9453,9454,",",16,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02183,STEFFEL-1809,RAR-DE,Pitſcha,Pitſcha,pitscha,"Verſchneiden, kaſtti⸗ cen.",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Pitſcha, Verſchneiden, kaſtti⸗ 
cen.",364,74,9455,9456,",",16,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02184,STEFFEL-1809,RAR-DE,Pitichabürsmeke,Pitichabürsmeke,pitichabuersmeke,Verſchnitten. xapaun.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Pitichabürsmeke, Verſchnitten. 
xapaun.",364,74,9457,9458,",",16,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02185,STEFFEL-1809,RAR-DE,Wahrheit,Wahrheit,wahrheit,Glau⸗,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"3 Wahrheit, Glau⸗",364,74,9459,9461,",",16,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02186,STEFFEL-1809,RAR-DE,Pitichigs,Pitichigs,pitichigs,halten.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Pitichigs, 
halten.",364,74,9462,9463,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02187,STEFFEL-1809,RAR-DE,Poa,Poa,poa,f. boa.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Poa, f. boa.",364,74,9464,9464,",",16,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02188,STEFFEL-1809,RAR-DE,Pole,Pole,pole,Bedecken.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Pole, Bedecken.",364,74,9465,9465,",",16,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02189,STEFFEL-1809,RAR-DE,Pöliruc,Pöliruc,poeliruc,Es iſt bedeckt.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Pöliruc, Es iſt bedeckt.",364,74,9466,9466,",",16,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02190,STEFFEL-1809,RAR-DE,Poichi,Poichi,poichi,An fuͤllen.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Poichi, An fuͤllen.",364,74,9467,9469,",",16,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02191,STEFFEL-1809,RAR-DE,Glauben,Glauben,glauben,für wahr 7,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Glauben, für wahr 


7",364,74,9470,9475,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02192,STEFFEL-1809,RAR-DE,Potichirue,Potichirue,potichirue,"Es iſt voll, ange⸗ N fuͤllt.",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Potichirue, Es iſt voll, ange⸗ N 


fuͤllt.",364,74,9476,9480,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02193,STEFFEL-1809,RAR-DE,Porichirügameke,Porichirügameke,porichiruegameke,Schwanger.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Porichirügameke, Schwanger.",364,74,9481,9481,",",18,high_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-02194,STEFFEL-1809,RAR-DE,Traͤchtig,Traͤchtig,trachtig,,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,Traͤchtig.,364,74,9482,9483,.,12,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
